271.8999939,2018-01-31T15:25:16.837,200
271.8000183,2018-01-31T15:25:16.878,201
271.8000183,2018-01-31T15:25:16.919,202
271.8000183,2018-01-31T15:25:16.961,203
271.8000183,2018-01-31T15:25:17.002,204
271.8000183,2018-01-31T15:25:17.043,205
271.7000122,2018-01-31T15:25:17.084,206
271.8000183,2018-01-31T15:25:17.126,207
271.7000122,2018-01-31T15:25:17.167,208
271.8999939,2018-01-31T15:25:17.208,209
272.2000122,2018-01-31T15:25:17.250,210
272.2000122,2018-01-31T15:25:17.291,211
272.2000122,2018-01-31T15:25:17.332,212
272.2000122,2018-01-31T15:25:17.373,213
271.8999939,2018-01-31T15:25:17.414,214
271.8999939,2018-01-31T15:25:17.456,215
272.3000183,2018-01-31T15:25:17.497,216
272.3999939,2018-01-31T15:25:17.538,217
272.5,2018-01-31T15:25:17.579,218
272.8000183,2018-01-31T15:25:17.620,219
272.8999939,2018-01-31T15:25:17.662,220
273.2000122,2018-01-31T15:25:17.703,221
273.2000122,2018-01-31T15:25:17.744,222
273.3000183,2018-01-31T15:25:17.786,223
273.5,2018-01-31T15:25:17.827,224
273.7000122,2018-01-31T15:25:17.868,225
274.1000061,2018-01-31T15:25:17.909,226
274.5,2018-01-31T15:25:17.950,227
274.7000122,2018-01-31T15:25:17.992,228
274.8999939,2018-01-31T15:25:18.033,229
275.7000122,2018-01-31T15:25:18.074,230
276.1000061,2018-01-31T15:25:18.116,231
276.7000122,2018-01-31T15:25:18.157,232
277,2018-01-31T15:25:18.198,233
277.6000061,2018-01-31T15:25:18.239,234
278,2018-01-31T15:25:18.280,235
278.3999939,2018-01-31T15:25:18.322,236
279.3999939,2018-01-31T15:25:18.363,237
279.8999939,2018-01-31T15:25:18.404,238
280.5,2018-01-31T15:25:18.445,239
281.8000183,2018-01-31T15:25:18.488,240
282.2000122,2018-01-31T15:25:18.528,241
282.8999939,2018-01-31T15:25:18.569,242
283.7000122,2018-01-31T15:25:18.611,243
284.5,2018-01-31T15:25:18.652,244
285.2000122,2018-01-31T15:25:18.693,245
286,2018-01-31T15:25:18.734,246
286.7000122,2018-01-31T15:25:18.776,247
287.3999939,2018-01-31T15:25:18.817,248
288,2018-01-31T15:25:18.858,249
288.8000183,2018-01-31T15:25:18.899,250
289.5,2018-01-31T15:25:18.940,251
290.1000061,2018-01-31T15:25:18.982,252
290.8000183,2018-01-31T15:25:19.023,253
291.7000122,2018-01-31T15:25:19.064,254
292.2000122,2018-01-31T15:25:19.123,255
292.8999939,2018-01-31T15:25:19.147,256
293.5,2018-01-31T15:25:19.188,257
293.8999939,2018-01-31T15:25:19.229,258
294.5,2018-01-31T15:25:19.271,259
295,2018-01-31T15:25:19.312,260
295.5,2018-01-31T15:25:19.353,261
296.2000122,2018-01-31T15:25:19.394,262
296.3999939,2018-01-31T15:25:19.436,263
296.8999939,2018-01-31T15:25:19.477,264
297.6000061,2018-01-31T15:25:19.518,265
298.1000061,2018-01-31T15:25:19.559,266
298.3000183,2018-01-31T15:25:19.601,267
298.8999939,2018-01-31T15:25:19.642,268
298.8999939,2018-01-31T15:25:19.683,269
299.2000122,2018-01-31T15:25:19.724,270
299.5,2018-01-31T15:25:19.766,271
299.5,2018-01-31T15:25:19.807,272
299.8000183,2018-01-31T15:25:19.848,273
300.2000122,2018-01-31T15:25:19.889,274
300.3000183,2018-01-31T15:25:19.931,275
300.8000183,2018-01-31T15:25:19.972,276
300.8000183,2018-01-31T15:25:20.013,277
301.2000122,2018-01-31T15:25:20.055,278
301.3999939,2018-01-31T15:25:20.096,279
301.6000061,2018-01-31T15:25:20.137,280
301.6000061,2018-01-31T15:25:20.178,281
301.8000183,2018-01-31T15:25:20.219,282
301.8000183,2018-01-31T15:25:20.261,283
