HR,pF,Time
83,293.899993896484,554846440.513565
83,294.100006103516,554846440.551185
83,294.100006103516,554846440.588756
83,294.800018310547,554846440.626277
83,294.800018310547,554846440.663762
83,294.800018310547,554846440.701281
83,294.899993896484,554846440.738660
83,295.399993896484,554846440.776250
83,295.399993896484,554846440.813727
83,295.800018310547,554846440.851258
83,296.0,554846440.888763
83,296.399993896484,554846440.926172
83,296.800018310547,554846440.963774
83,296.899993896484,554846441.000697
83,297.100006103516,554846441.038541
83,297.5,554846441.076259
83,297.600006103516,554846441.113625
83,297.800018310547,554846441.151151
83,298.100006103516,554846441.188739
83,298.399993896484,554846441.226192
83,298.800018310547,554846441.263690
83,299.0,554846441.301376
83,299.100006103516,554846441.338732
83,299.5,554846441.376373
83,299.5,554846441.413624
83,299.800018310547,554846441.451362
83,300.200012207031,554846441.488285
83,300.300018310547,554846441.526296
83,300.700012207031,554846441.563782
83,300.800018310547,554846441.600849
83,300.899993896484,554846441.638873
83,301.200012207031,554846441.676305
83,301.300018310547,554846441.713805
83,301.300018310547,554846441.751279
83,301.300018310547,554846441.788921
83,301.300018310547,554846441.826514
83,301.300018310547,554846441.863857
83,301.300018310547,554846441.901165
83,301.5,554846441.938858
83,301.5,554846441.976265
83,301.5,554846442.013781
83,301.399993896484,554846442.051158
83,301.399993896484,554846442.088843
82,301.300018310547,554846442.125920
82,301.300018310547,554846442.163606
82,301.200012207031,554846442.201281
82,300.899993896484,554846442.238840
82,300.700012207031,554846442.276374
82,300.600006103516,554846442.313848
82,300.399993896484,554846442.351285
82,300.399993896484,554846442.388758
82,299.899993896484,554846442.426338
82,299.800018310547,554846442.463847
82,299.700012207031,554846442.500771
82,299.5,554846442.538966
82,299.0,554846442.576249
82,298.600006103516,554846442.613751
82,298.5,554846442.651324
82,298.399993896484,554846442.688812
82,298.200012207031,554846442.726309
82,297.700012207031,554846442.763849
82,297.600006103516,554846442.801340
82,297.100006103516,554846442.838812
82,297.100006103516,554846442.876130
82,297.100006103516,554846442.913868
82,296.800018310547,554846442.951255
82,296.600006103516,554846442.988838
82,296.300018310547,554846443.025995
82,296.300018310547,554846443.063834
81,296.100006103516,554846443.101288
81,296.0,554846443.138822
81,295.700012207031,554846443.176259
81,295.700012207031,554846443.213806
81,295.700012207031,554846443.251319
81,295.600006103516,554846443.288521
81,295.399993896484,554846443.326327
81,295.300018310547,554846443.363816
81,294.899993896484,554846443.401322
81,294.899993896484,554846443.438725
81,294.899993896484,554846443.476497
81,294.5,554846443.513729
81,294.5,554846443.551317
81,294.399993896484,554846443.588565
81,294.399993896484,554846443.626169
81,294.300018310547,554846443.663808
81,294.200012207031,554846443.701229
81,294.200012207031,554846443.738690
81,294.200012207031,554846443.776345
81,294.100006103516,554846443.813550
81,294.100006103516,554846443.851289
81,294.0,554846443.888790
81,294.100006103516,554846443.926255
81,294.100006103516,554846443.963816
81,294.200012207031,554846444.000777
81,294.200012207031,554846444.038732
81,294.100006103516,554846444.076278
81,294.0,554846444.113494
81,294.0,554846444.151230
81,294.0,554846444.188813
81,293.899993896484,554846444.226348
81,294.200012207031,554846444.263806
81,294.100006103516,554846444.301336
81,294.100006103516,554846444.338615
81,294.0,554846444.376327
81,294.0,554846444.413587
81,294.0,554846444.451393
81,294.200012207031,554846444.488770
81,294.200012207031,554846444.526230
81,294.200012207031,554846444.563902
81,294.200012207031,554846444.601400
81,294.300018310547,554846444.638748
81,294.300018310547,554846444.676377
81,294.300018310547,554846444.713724
81,294.100006103516,554846444.751371
81,293.899993896484,554846444.788831
81,293.600006103516,554846444.826353
81,293.700012207031,554846444.863759
81,293.700012207031,554846444.901327
81,293.700012207031,554846444.938743
81,293.800018310547,554846444.976364
81,294.0,554846445.013444
81,294.0,554846445.050936
81,293.899993896484,554846445.088771
81,293.700012207031,554846445.126392
81,293.399993896484,554846445.163822
81,293.399993896484,554846445.201376
81,293.5,554846445.238685
81,293.600006103516,554846445.276314
81,293.700012207031,554846445.313757
81,294.0,554846445.351366
81,294.200012207031,554846445.388752
81,294.399993896484,554846445.426298
81,294.700012207031,554846445.463788
81,294.700012207031,554846445.501292
81,294.399993896484,554846445.538796
81,293.800018310547,554846445.576298
81,293.600006103516,554846445.613799
81,293.600006103516,554846445.651293
81,293.700012207031,554846445.688811
81,293.700012207031,554846445.726302
81,293.700012207031,554846445.763798
81,293.600006103516,554846445.801123
81,293.600006103516,554846445.838878
81,293.600006103516,554846445.876347
81,293.600006103516,554846445.913777
81,294.100006103516,554846445.951280
81,294.200012207031,554846445.988858
81,294.200012207031,554846446.026382
81,294.200012207031,554846446.063843
81,294.200012207031,554846446.100869
81,294.0,554846446.138618
81,293.800018310547,554846446.176293
81,293.800018310547,554846446.213600
81,293.399993896484,554846446.251350
81,293.399993896484,554846446.288763
81,293.399993896484,554846446.325957
81,293.399993896484,554846446.363778
81,293.399993896484,554846446.401070
81,293.100006103516,554846446.438842
81,293.0,554846446.476311
81,292.200012207031,554846446.513837
81,292.100006103516,554846446.551077
81,291.700012207031,554846446.588830
81,291.600006103516,554846446.626247
81,291.399993896484,554846446.663855
81,291.300018310547,554846446.701257
81,290.899993896484,554846446.738699
81,290.800018310547,554846446.776097
81,290.800018310547,554846446.813899
81,290.800018310547,554846446.851263
81,290.800018310547,554846446.888841
81,290.800018310547,554846446.926347
81,290.700012207031,554846446.963764
81,290.700012207031,554846447.000812
81,290.700012207031,554846447.038814
81,290.700012207031,554846447.076299
81,290.800018310547,554846447.113814
81,290.700012207031,554846447.151315
81,290.700012207031,554846447.188805
81,290.700012207031,554846447.226314
81,290.700012207031,554846447.263581
81,290.800018310547,554846447.301099
81,290.800018310547,554846447.338752
81,290.200012207031,554846447.376240
81,290.0,554846447.413750
81,290.0,554846447.451237
81,289.800018310547,554846447.488811
81,289.700012207031,554846447.526248
81,289.600006103516,554846447.563754
81,289.100006103516,554846447.601343
81,289.0,554846447.638787
81,289.0,554846447.676232
81,289.0,554846447.713799
81,289.100006103516,554846447.751284
81,289.300018310547,554846447.788565
81,289.300018310547,554846447.826297
81,289.300018310547,554846447.863741
81,289.0,554846447.901242
81,289.0,554846447.938738
82,289.0,554846447.976305
82,289.100006103516,554846448.013812
82,289.0,554846448.051231
82,289.200012207031,554846448.088557
82,289.0,554846448.126102
82,289.0,554846448.163778
82,289.0,554846448.201164
82,289.0,554846448.238706
