HR,pF,Time
91,262.600006103516,554914711.728469
91,262.600006103516,554914711.765665
91,262.5,554914711.803383
91,262.200012207031,554914711.840852
91,262.200012207031,554914711.878247
91,262.100006103516,554914711.915755
91,261.700012207031,554914711.953468
91,261.600006103516,554914711.990729
91,261.600006103516,554914712.028215
91,261.5,554914712.065956
91,261.700012207031,554914712.103374
91,261.600006103516,554914712.140953
91,261.600006103516,554914712.178463
91,261.5,554914712.215928
91,261.5,554914712.253243
91,261.5,554914712.290894
91,261.399993896484,554914712.328470
91,261.5,554914712.365610
91,261.399993896484,554914712.403497
91,261.399993896484,554914712.440849
91,261.399993896484,554914712.478225
91,261.5,554914712.515764
91,261.5,554914712.553017
91,261.300018310547,554914712.590611
91,261.100006103516,554914712.628477
91,261.0,554914712.665594
91,261.0,554914712.703416
91,261.0,554914712.740719
91,261.0,554914712.778496
91,261.0,554914712.815571
91,261.0,554914712.853401
91,261.0,554914712.890889
91,261.0,554914712.928599
91,261.100006103516,554914712.965720
91,261.300018310547,554914713.002998
91,261.100006103516,554914713.040830
91,261.100006103516,554914713.078381
91,261.0,554914713.116086
91,261.100006103516,554914713.153329
91,261.0,554914713.190570
91,261.0,554914713.228597
91,261.0,554914713.265842
91,260.899993896484,554914713.302996
91,260.899993896484,554914713.340840
91,260.899993896484,554914713.378361
91,260.800018310547,554914713.415525
91,260.800018310547,554914713.453415
91,260.899993896484,554914713.490819
91,260.899993896484,554914713.528323
91,261.0,554914713.565725
91,261.0,554914713.603036
91,261.0,554914713.640813
91,260.899993896484,554914713.678074
91,260.899993896484,554914713.715996
91,260.899993896484,554914713.753479
91,260.899993896484,554914713.790982
91,260.899993896484,554914713.828427
91,261.0,554914713.865620
91,261.0,554914713.903543
91,261.0,554914713.940977
91,261.0,554914713.978330
91,260.899993896484,554914714.015694
91,260.700012207031,554914714.053673
91,260.700012207031,554914714.090976
91,260.800018310547,554914714.128549
91,260.800018310547,554914714.165921
91,260.800018310547,554914714.203546
91,260.800018310547,554914714.240891
91,260.800018310547,554914714.278345
91,260.899993896484,554914714.315683
91,261.0,554914714.353570
91,261.100006103516,554914714.391034
91,261.100006103516,554914714.428605
91,261.100006103516,554914714.465565
91,261.200012207031,554914714.503321
91,261.399993896484,554914714.541029
91,261.5,554914714.578663
91,261.600006103516,554914714.615584
91,261.600006103516,554914714.653525
91,261.899993896484,554914714.690595
91,262.0,554914714.728455
91,262.100006103516,554914714.765747
91,262.200012207031,554914714.803424
91,262.200012207031,554914714.840956
91,262.800018310547,554914714.878437
91,262.899993896484,554914714.915818
91,263.0,554914714.953318
91,263.200012207031,554914714.990810
91,263.5,554914715.028439
91,263.700012207031,554914715.065941
91,263.800018310547,554914715.103736
91,264.100006103516,554914715.140997
91,264.200012207031,554914715.178587
91,264.200012207031,554914715.215932
91,264.200012207031,554914715.253644
90,264.200012207031,554914715.291033
90,264.399993896484,554914715.328438
90,264.399993896484,554914715.366022
90,264.600006103516,554914715.403498
90,264.600006103516,554914715.440677
90,264.600006103516,554914715.478490
90,264.600006103516,554914715.515572
90,264.800018310547,554914715.553044
90,264.899993896484,554914715.591004
90,265.100006103516,554914715.628497
90,265.100006103516,554914715.665783
90,265.100006103516,554914715.702950
90,265.100006103516,554914715.740995
90,265.600006103516,554914715.778251
90,265.700012207031,554914715.816055
90,265.700012207031,554914715.853486
90,265.800018310547,554914715.890992
90,265.800018310547,554914715.928500
90,265.800018310547,554914715.965824
90,265.800018310547,554914716.003048
90,265.800018310547,554914716.040959
90,265.800018310547,554914716.078517
90,265.600006103516,554914716.115789
90,265.399993896484,554914716.153428
90,265.300018310547,554914716.190993
90,265.100006103516,554914716.228492
90,265.100006103516,554914716.265887
89,265.0,554914716.303758
89,264.899993896484,554914716.340917
89,264.600006103516,554914716.378361
89,264.300018310547,554914716.415672
89,264.300018310547,554914716.453495
89,264.100006103516,554914716.490480
89,264.100006103516,554914716.528593
89,263.800018310547,554914716.565759
89,263.600006103516,554914716.603614
89,263.399993896484,554914716.641163
89,263.300018310547,554914716.678484
89,263.300018310547,554914716.715575
89,262.899993896484,554914716.753486
89,262.899993896484,554914716.790737
89,262.5,554914716.828551
89,262.200012207031,554914716.865845
89,262.100006103516,554914716.903581
89,262.0,554914716.941011
89,261.800018310547,554914716.978040
89,261.800018310547,554914717.015554
89,261.800018310547,554914717.053371
89,261.800018310547,554914717.091047
89,261.800018310547,554914717.128453
89,261.800018310547,554914717.166086
89,261.800018310547,554914717.203613
89,261.800018310547,554914717.241079
88,261.800018310547,554914717.278377
88,261.700012207031,554914717.315867
88,261.700012207031,554914717.353556
88,261.600006103516,554914717.391026
88,261.600006103516,554914717.428533
88,261.5,554914717.465616
88,261.300018310547,554914717.503580
88,261.300018310547,554914717.541227
88,261.300018310547,554914717.578733
88,261.200012207031,554914717.615721
88,261.300018310547,554914717.653582
88,261.200012207031,554914717.691084
88,261.300018310547,554914717.728169
88,261.300018310547,554914717.765668
88,261.300018310547,554914717.803073
88,261.200012207031,554914717.841026
88,261.200012207031,554914717.878826
88,261.200012207031,554914717.915865
88,261.100006103516,554914717.953544
88,261.100006103516,554914717.991044
88,261.0,554914718.028529
88,261.0,554914718.065838
88,261.0,554914718.103474
88,261.0,554914718.140581
88,261.0,554914718.178576
88,261.0,554914718.215844
88,260.899993896484,554914718.253384
87,260.800018310547,554914718.290477
87,260.800018310547,554914718.328495
87,260.800018310547,554914718.365834
87,260.800018310547,554914718.403485
87,260.899993896484,554914718.440515
87,260.899993896484,554914718.478334
87,260.899993896484,554914718.515840
87,260.899993896484,554914718.553555
87,260.899993896484,554914718.590584
87,261.0,554914718.628453
87,260.899993896484,554914718.665991
87,260.800018310547,554914718.703330
87,260.800018310547,554914718.740657
87,260.899993896484,554914718.778523
87,261.0,554914718.815809
87,261.0,554914718.853547
87,260.800018310547,554914718.890578
87,260.700012207031,554914718.928481
87,260.700012207031,554914718.965834
87,260.700012207031,554914719.003027
87,260.700012207031,554914719.041089
87,260.700012207031,554914719.078531
87,260.700012207031,554914719.115799
87,260.700012207031,554914719.153428
87,260.800018310547,554914719.190988
87,260.800018310547,554914719.228431
87,260.800018310547,554914719.265801
87,260.800018310547,554914719.303553
87,260.899993896484,554914719.341168
87,260.899993896484,554914719.378218
87,260.800018310547,554914719.415814
87,260.800018310547,554914719.453519
87,260.800018310547,554914719.490922
87,260.800018310547,554914719.528409
87,260.800018310547,554914719.565806
87,261.0,554914719.603591
87,260.700012207031,554914719.641030
87,260.700012207031,554914719.678485
87,260.700012207031,554914719.716041
87,260.899993896484,554914719.753409
87,261.200012207031,554914719.790975
87,261.200012207031,554914719.828547
87,261.5,554914719.865939
87,261.5,554914719.903453
87,261.5,554914719.940913
87,262.0,554914719.978383
87,262.0,554914720.015849
87,262.300018310547,554914720.053657
87,262.399993896484,554914720.091011
87,262.600006103516,554914720.128368
87,262.700012207031,554914720.165730
87,262.700012207031,554914720.203616
87,263.100006103516,554914720.240996
88,263.300018310547,554914720.278212
88,263.300018310547,554914720.315809
88,263.5,554914720.353448
88,263.5,554914720.390675
88,263.5,554914720.428452
88,263.800018310547,554914720.465987
88,264.0,554914720.503679
88,264.0,554914720.540914
88,264.300018310547,554914720.578443
88,264.5,554914720.615801
88,264.700012207031,554914720.653329
88,264.800018310547,554914720.691147
88,264.899993896484,554914720.728498
88,265.100006103516,554914720.765519
88,265.399993896484,554914720.803531
88,265.600006103516,554914720.840753
88,265.600006103516,554914720.878441
88,265.700012207031,554914720.915957
88,266.0,554914720.953495
88,266.0,554914720.991008
88,266.0,554914721.028351
88,266.200012207031,554914721.065896
88,266.200012207031,554914721.103530
88,266.200012207031,554914721.140990
88,266.200012207031,554914721.178573
88,266.200012207031,554914721.215719
88,266.200012207031,554914721.253612
88,266.200012207031,554914721.290874
88,266.300018310547,554914721.328373
88,266.5,554914721.365953
88,266.5,554914721.403527
88,266.399993896484,554914721.441073
88,266.200012207031,554914721.478521
88,266.100006103516,554914721.515655
88,266.0,554914721.553542
88,266.0,554914721.591034
88,266.0,554914721.628656
88,266.0,554914721.665929
88,265.700012207031,554914721.703541
88,265.300018310547,554914721.741237
88,265.200012207031,554914721.778373
88,264.700012207031,554914721.815892
88,264.399993896484,554914721.853363
88,264.100006103516,554914721.891083
88,263.899993896484,554914721.928511
88,263.800018310547,554914721.965819
88,263.600006103516,554914722.003007
88,263.5,554914722.041022
88,263.300018310547,554914722.078571
88,263.300018310547,554914722.115866
88,262.899993896484,554914722.153149
88,262.899993896484,554914722.191227
88,262.899993896484,554914722.228543
88,262.600006103516,554914722.265709
87,262.399993896484,554914722.303367
87,262.300018310547,554914722.341085
87,262.200012207031,554914722.378598
87,262.200012207031,554914722.416010
87,262.200012207031,554914722.453587
87,261.800018310547,554914722.491088
87,261.700012207031,554914722.528575
87,261.600006103516,554914722.565866
87,261.5,554914722.603534
87,261.5,554914722.640869
87,261.0,554914722.678572
87,261.0,554914722.716002
87,260.899993896484,554914722.753584
87,261.100006103516,554914722.790628
87,260.899993896484,554914722.828772
87,261.0,554914722.865841
87,260.899993896484,554914722.903500
87,261.0,554914722.940990
87,261.0,554914722.978452
87,261.100006103516,554914723.015837
87,261.100006103516,554914723.053559
87,260.899993896484,554914723.091003
87,260.800018310547,554914723.128526
87,260.899993896484,554914723.165967
87,260.800018310547,554914723.203688
87,260.800018310547,554914723.241092
86,260.800018310547,554914723.278356
86,260.800018310547,554914723.315832
86,260.800018310547,554914723.353561
86,260.600006103516,554914723.391038
86,260.5,554914723.428445
86,260.5,554914723.466067
86,260.5,554914723.503583
86,260.300018310547,554914723.541030
86,260.5,554914723.578471
86,260.5,554914723.615571
86,260.5,554914723.653664
86,260.5,554914723.690964
86,260.399993896484,554914723.728482
86,260.399993896484,554914723.765837
86,260.5,554914723.803099
86,260.5,554914723.841061
86,260.5,554914723.878649
86,260.5,554914723.915866
86,260.5,554914723.953672
86,260.399993896484,554914723.991061
86,260.5,554914724.028650
86,260.600006103516,554914724.065988
86,260.600006103516,554914724.103654
86,260.5,554914724.141040
86,260.399993896484,554914724.178283
86,260.300018310547,554914724.215495
86,260.300018310547,554914724.253435
84,260.399993896484,554914724.290866
84,260.5,554914724.328662
84,260.5,554914724.365801
84,260.5,554914724.403662
84,260.399993896484,554914724.441012
84,260.5,554914724.478718
84,260.399993896484,554914724.515788
84,260.5,554914724.553652
84,260.600006103516,554914724.591017
84,260.600006103516,554914724.628645
84,260.5,554914724.665737
84,260.5,554914724.703300
84,260.5,554914724.740942
84,260.5,554914724.778406
84,260.399993896484,554914724.815434
84,260.300018310547,554914724.853622
84,260.300018310547,554914724.891025
84,260.300018310547,554914724.928592
84,260.399993896484,554914724.965778
84,260.399993896484,554914725.003076
84,260.399993896484,554914725.040933
84,260.5,554914725.078695
84,260.5,554914725.115798
84,260.700012207031,554914725.153175
84,260.800018310547,554914725.191072
84,260.899993896484,554914725.228423
84,261.0,554914725.265910
84,261.100006103516,554914725.303675
84,261.399993896484,554914725.341132
84,261.399993896484,554914725.378402
84,261.399993896484,554914725.415895
84,261.600006103516,554914725.453634
84,261.600006103516,554914725.491271
84,262.0,554914725.528416
84,262.0,554914725.565921
84,262.300018310547,554914725.603620
84,262.399993896484,554914725.641042
84,262.600006103516,554914725.678553
84,262.899993896484,554914725.715687
84,263.5,554914725.753182
84,263.600006103516,554914725.791033
84,263.700012207031,554914725.828188
84,264.0,554914725.866013
84,264.200012207031,554914725.903722
84,264.600006103516,554914725.941035
84,264.800018310547,554914725.978584
84,265.300018310547,554914726.015700
84,265.5,554914726.053591
84,265.800018310547,554914726.091108
84,265.800018310547,554914726.128678
84,266.300018310547,554914726.165975
84,266.300018310547,554914726.203400
84,266.600006103516,554914726.241082
83,266.800018310547,554914726.278375
83,266.899993896484,554914726.315871
83,267.0,554914726.353599
83,267.200012207031,554914726.391092
83,267.399993896484,554914726.428524
83,267.800018310547,554914726.465876
83,267.899993896484,554914726.503615
83,268.300018310547,554914726.540613
83,268.300018310547,554914726.578467
83,268.399993896484,554914726.616081
83,268.399993896484,554914726.653399
83,268.300018310547,554914726.690873
83,268.100006103516,554914726.728535
83,267.800018310547,554914726.765949
83,267.5,554914726.803622
83,267.5,554914726.840551
83,267.300018310547,554914726.878517
83,266.899993896484,554914726.915849
83,266.399993896484,554914726.953553
83,266.200012207031,554914726.991065
83,266.100006103516,554914727.028553
83,265.899993896484,554914727.065823
83,265.800018310547,554914727.103355
83,265.399993896484,554914727.141089
83,264.899993896484,554914727.178586
83,264.899993896484,554914727.215815
83,264.899993896484,554914727.253574
83,264.700012207031,554914727.291067
83,264.600006103516,554914727.328598
83,264.300018310547,554914727.365997
83,264.200012207031,554914727.403062
83,264.0,554914727.441060
83,263.700012207031,554914727.478542
83,263.5,554914727.515831
83,263.399993896484,554914727.553554
83,263.100006103516,554914727.591065
83,263.100006103516,554914727.628324
83,262.800018310547,554914727.665847
83,262.5,554914727.703714
83,262.399993896484,554914727.778669
83,262.100006103516,554914727.778769
83,262.100006103516,554914727.815848
83,262.100006103516,554914727.853064
83,262.0,554914727.891034
83,262.0,554914727.928795
83,262.0,554914727.965873
83,262.0,554914728.002970
83,262.0,554914728.040976
83,261.899993896484,554914728.078540
83,261.800018310547,554914728.115887
83,261.800018310547,554914728.153334
83,261.800018310547,554914728.191045
83,261.600006103516,554914728.228466
83,261.600006103516,554914728.265894
83,261.600006103516,554914728.303561
83,261.5,554914728.341063
83,261.5,554914728.378528
83,261.300018310547,554914728.415844
83,261.300018310547,554914728.453317
83,261.300018310547,554914728.491056
83,261.300018310547,554914728.528239
83,261.300018310547,554914728.565883
83,261.399993896484,554914728.603462
83,261.399993896484,554914728.641162
83,261.399993896484,554914728.678481
83,261.200012207031,554914728.715787
83,261.200012207031,554914728.753544
83,261.200012207031,554914728.790551
83,261.200012207031,554914728.828442
83,261.200012207031,554914728.865821
83,261.100006103516,554914728.903672
83,261.100006103516,554914728.941044
83,261.100006103516,554914728.978546
83,260.899993896484,554914729.015862
83,260.899993896484,554914729.053655
83,260.800018310547,554914729.091121
83,260.899993896484,554914729.128429
83,260.899993896484,554914729.165851
83,260.899993896484,554914729.203636
83,261.0,554914729.241019
84,261.0,554914729.278294
84,260.800018310547,554914729.315947
84,260.800018310547,554914729.353661
84,260.800018310547,554914729.391168
84,260.899993896484,554914729.428476
84,261.0,554914729.466199
84,260.899993896484,554914729.503684
84,261.0,554914729.540945
84,261.0,554914729.578728
84,261.0,554914729.615987
84,261.0,554914729.653061
84,260.899993896484,554914729.690644
84,260.899993896484,554914729.728608
84,260.899993896484,554914729.765806
84,260.899993896484,554914729.803288
84,260.800018310547,554914729.840704
84,260.800018310547,554914729.878094
84,260.899993896484,554914729.915637
84,260.899993896484,554914729.953138
84,260.800018310547,554914729.990784
84,260.800018310547,554914730.029839
84,260.899993896484,554914730.065682
84,260.899993896484,554914730.103336
84,260.899993896484,554914730.140778
84,260.899993896484,554914730.178348
84,260.899993896484,554914730.215631
84,260.899993896484,554914730.253631
84,260.899993896484,554914730.290868
84,260.899993896484,554914730.328499
84,260.899993896484,554914730.365984
84,260.899993896484,554914730.403622
84,260.899993896484,554914730.441122
84,260.899993896484,554914730.478192
84,260.800018310547,554914730.515905
84,260.800018310547,554914730.553422
84,260.800018310547,554914730.591000
84,260.800018310547,554914730.628504
84,260.800018310547,554914730.665914
84,260.700012207031,554914730.703718
84,260.700012207031,554914730.741098
84,260.700012207031,554914730.778463
84,260.800018310547,554914730.815835
84,260.800018310547,554914730.853524
84,260.700012207031,554914730.890773
84,260.700012207031,554914730.928072
84,261.0,554914730.965733
84,261.100006103516,554914731.002875
84,261.100006103516,554914731.040875
84,261.100006103516,554914731.078156
84,261.200012207031,554914731.115675
84,261.200012207031,554914731.153355
84,261.399993896484,554914731.190862
84,261.600006103516,554914731.228331
84,262.0,554914731.265652
85,262.200012207031,554914731.303194
85,262.399993896484,554914731.340782
85,262.899993896484,554914731.378255
85,263.100006103516,554914731.415501
85,263.899993896484,554914731.453203
85,264.0,554914731.490850
85,264.800018310547,554914731.528158
85,265.100006103516,554914731.565557
85,266.0,554914731.602673
85,266.399993896484,554914731.640612
85,266.800018310547,554914731.678152
85,267.5,554914731.715437
85,268.300018310547,554914731.753079
85,269.100006103516,554914731.790527
85,269.899993896484,554914731.828030
85,270.700012207031,554914731.865339
85,271.300018310547,554914731.902778
85,272.100006103516,554914731.940480
85,272.600006103516,554914731.977827
85,273.600006103516,554914732.015287
85,274.5,554914732.052826
85,275.0,554914732.090317
85,275.700012207031,554914732.127736
85,276.399993896484,554914732.165147
85,277.100006103516,554914732.202967
85,277.800018310547,554914732.240339
85,278.200012207031,554914732.277585
85,279.0,554914732.314773
85,279.800018310547,554914732.352715
85,281.0,554914732.390250
85,282.0,554914732.427690
85,282.899993896484,554914732.464849
85,283.5,554914732.502813
85,284.200012207031,554914732.539985
85,284.899993896484,554914732.577613
85,285.200012207031,554914732.615055
85,285.899993896484,554914732.652669
85,286.700012207031,554914732.690017
85,287.300018310547,554914732.727583
85,287.700012207031,554914732.764939
85,288.600006103516,554914732.802452
85,289.700012207031,554914732.840070
85,290.600006103516,554914732.877457
85,291.5,554914732.915068
85,292.0,554914732.952255
85,292.899993896484,554914732.989985
85,293.200012207031,554914733.027416
85,293.600006103516,554914733.064681
85,293.899993896484,554914733.102506
85,294.200012207031,554914733.139814
85,294.300018310547,554914733.177322
85,294.300018310547,554914733.214626
85,294.5,554914733.252120
84,294.800018310547,554914733.327287
84,295.0,554914733.327380
84,295.0,554914733.364652
84,295.0,554914733.402450
84,295.0,554914733.439754
84,295.399993896484,554914733.477172
84,295.5,554914733.514634
84,295.800018310547,554914733.551847
84,296.0,554914733.589818
84,296.200012207031,554914733.627023
84,296.5,554914733.664542
84,296.800018310547,554914733.702131
84,297.100006103516,554914733.739710
84,297.5,554914733.777163
84,297.899993896484,554914733.814470
84,297.899993896484,554914733.852191
84,298.5,554914733.889700
84,298.5,554914733.927030
84,299.0,554914733.964586
84,299.200012207031,554914734.001550
84,299.200012207031,554914734.039598
84,299.100006103516,554914734.077070
84,299.100006103516,554914734.114350
84,299.100006103516,554914734.152053
84,299.100006103516,554914734.189587
84,299.100006103516,554914734.226926
84,299.0,554914734.264266
83,298.800018310547,554914734.302007
83,298.700012207031,554914734.339529
83,298.700012207031,554914734.376994
83,298.5,554914734.414216
83,297.800018310547,554914734.452411
83,297.5,554914734.489315
83,296.800018310547,554914734.526893
83,296.300018310547,554914734.564153
83,295.600006103516,554914734.601749
83,295.100006103516,554914734.639288
83,294.399993896484,554914734.676749
83,293.399993896484,554914734.714094
83,292.399993896484,554914734.751787
83,291.800018310547,554914734.789163
83,290.899993896484,554914734.826584
83,290.399993896484,554914734.864193
83,289.100006103516,554914734.901736
83,288.600006103516,554914734.939007
83,287.600006103516,554914734.976633
83,286.899993896484,554914735.013982
83,286.0,554914735.051655
83,284.700012207031,554914735.089105
83,284.100006103516,554914735.126569
83,283.200012207031,554914735.163939
83,282.100006103516,554914735.201502
83,281.100006103516,554914735.239089
83,280.200012207031,554914735.276543
83,279.100006103516,554914735.313983
83,277.600006103516,554914735.351543
83,276.800018310547,554914735.389343
83,275.700012207031,554914735.426249
83,275.0,554914735.463772
83,274.200012207031,554914735.501260
83,273.300018310547,554914735.538965
83,272.200012207031,554914735.576563
83,271.399993896484,554914735.613874
83,270.800018310547,554914735.651482
83,270.200012207031,554914735.688405
83,269.899993896484,554914735.726331
83,269.399993896484,554914735.763703
83,269.100006103516,554914735.801316
83,268.700012207031,554914735.838855
83,268.700012207031,554914735.876384
83,268.300018310547,554914735.913586
83,268.100006103516,554914735.951298
83,268.0,554914735.988776
83,267.899993896484,554914736.026047
83,267.800018310547,554914736.063577
83,267.200012207031,554914736.101137
83,267.0,554914736.138876
83,267.0,554914736.175706
83,266.5,554914736.213459
83,266.399993896484,554914736.251179
83,266.399993896484,554914736.288646
83,265.800018310547,554914736.325930
83,265.800018310547,554914736.363434
83,265.700012207031,554914736.400898
83,265.600006103516,554914736.438657
83,265.5,554914736.476074
84,265.5,554914736.513160
84,265.5,554914736.550655
84,265.200012207031,554914736.588561
84,265.200012207031,554914736.626051
84,265.200012207031,554914736.663328
84,265.200012207031,554914736.701026
84,265.0,554914736.738504
84,265.0,554914736.776028
84,265.0,554914736.813268
84,264.899993896484,554914736.850962
84,264.899993896484,554914736.888431
84,264.899993896484,554914736.925907
84,264.800018310547,554914736.963199
84,264.899993896484,554914737.000338
84,264.899993896484,554914737.038383
84,264.899993896484,554914737.075953
84,264.899993896484,554914737.113113
84,264.700012207031,554914737.150548
84,264.700012207031,554914737.188404
84,264.5,554914737.225743
84,264.399993896484,554914737.263103
84,264.399993896484,554914737.300791
84,264.399993896484,554914737.338244
84,264.700012207031,554914737.375879
84,264.700012207031,554914737.413030
84,264.600006103516,554914737.450747
84,264.600006103516,554914737.488215
84,264.700012207031,554914737.525725
84,264.700012207031,554914737.563079
84,264.700012207031,554914737.600782
84,264.5,554914737.638351
84,264.399993896484,554914737.675696
84,264.399993896484,554914737.713080
84,264.399993896484,554914737.750436
84,264.399993896484,554914737.788246
84,264.600006103516,554914737.825544
84,264.600006103516,554914737.862997
84,264.5,554914737.900711
84,264.300018310547,554914737.938263
84,264.300018310547,554914737.975624
84,264.300018310547,554914738.012960
84,264.300018310547,554914738.052727
84,264.300018310547,554914738.088147
84,264.399993896484,554914738.125540
84,264.399993896484,554914738.162624
84,264.399993896484,554914738.200518
84,264.399993896484,554914738.238212
84,264.399993896484,554914738.275556
84,264.399993896484,554914738.312861
84,264.5,554914738.350480
84,264.5,554914738.388050
84,264.5,554914738.425532
84,264.5,554914738.462795
84,264.5,554914738.500436
84,264.700012207031,554914738.537991
84,264.899993896484,554914738.575350
84,264.899993896484,554914738.612727
84,264.899993896484,554914738.650382
84,265.0,554914738.687921
84,265.100006103516,554914738.725370
84,265.200012207031,554914738.762681
84,265.200012207031,554914738.800490
84,265.600006103516,554914738.837889
84,265.600006103516,554914738.875345
84,265.600006103516,554914738.912654
84,265.899993896484,554914738.950318
84,266.100006103516,554914738.987575
84,266.200012207031,554914739.025315
84,266.399993896484,554914739.062610
84,266.600006103516,554914739.100235
84,266.700012207031,554914739.137707
84,266.800018310547,554914739.175164
84,267.200012207031,554914739.212750
84,267.300018310547,554914739.250245
84,267.600006103516,554914739.287708
84,267.800018310547,554914739.324979
