pF,time,sample
255.900009155273,2018-02-05T13:36:33.230,418
255.900009155273,2018-02-05T13:36:33.271,419
256.100006103516,2018-02-05T13:36:33.312,420
256.200012207031,2018-02-05T13:36:33.354,421
256.5,2018-02-05T13:36:33.395,422
257.0,2018-02-05T13:36:33.436,423
257.0,2018-02-05T13:36:33.477,424
257.399993896484,2018-02-05T13:36:33.519,425
257.5,2018-02-05T13:36:33.560,426
257.5,2018-02-05T13:36:33.601,427
257.5,2018-02-05T13:36:33.643,428
258.0,2018-02-05T13:36:33.684,429
258.100006103516,2018-02-05T13:36:33.725,430
258.100006103516,2018-02-05T13:36:33.766,431
258.5,2018-02-05T13:36:33.807,432
258.600006103516,2018-02-05T13:36:33.849,433
259.0,2018-02-05T13:36:33.890,434
259.100006103516,2018-02-05T13:36:33.931,435
259.300018310547,2018-02-05T13:36:33.972,436
259.5,2018-02-05T13:36:34.014,437
259.700012207031,2018-02-05T13:36:34.055,438
259.700012207031,2018-02-05T13:36:34.096,439
259.600006103516,2018-02-05T13:36:34.138,440
259.600006103516,2018-02-05T13:36:34.179,441
259.5,2018-02-05T13:36:34.220,442
259.399993896484,2018-02-05T13:36:34.261,443
259.200012207031,2018-02-05T13:36:34.303,444
258.899993896484,2018-02-05T13:36:34.344,445
258.700012207031,2018-02-05T13:36:34.385,446
258.399993896484,2018-02-05T13:36:34.426,447
258.399993896484,2018-02-05T13:36:34.468,448
258.200012207031,2018-02-05T13:36:34.509,449
258.0,2018-02-05T13:36:34.550,450
258.0,2018-02-05T13:36:34.591,451
257.800018310547,2018-02-05T13:36:34.633,452
257.800018310547,2018-02-05T13:36:34.673,453
257.600006103516,2018-02-05T13:36:34.715,454
257.5,2018-02-05T13:36:34.756,455
257.300018310547,2018-02-05T13:36:34.798,456
257.300018310547,2018-02-05T13:36:34.839,457
257.200012207031,2018-02-05T13:36:34.880,458
257.300018310547,2018-02-05T13:36:34.921,459
257.100006103516,2018-02-05T13:36:34.962,460
256.899993896484,2018-02-05T13:36:35.004,461
256.800018310547,2018-02-05T13:36:35.045,462
