HR,pF,Time
73,311.700012207031,554331265.248236
73,311.600006103516,554331265.285988
73,311.600006103516,554331265.323569
73,311.600006103516,554331265.360918
73,311.600006103516,554331265.398177
73,311.5,554331265.436148
73,311.399993896484,554331265.473148
73,311.399993896484,554331265.511029
73,311.300018310547,554331265.548429
73,311.200012207031,554331265.585703
73,311.0,554331265.623517
73,311.0,554331265.660618
73,311.0,554331265.698306
73,311.0,554331265.735723
73,311.0,554331265.773373
73,311.0,554331265.811152
73,311.0,554331265.848482
73,311.0,554331265.885859
73,311.0,554331265.923415
73,311.300018310547,554331265.960646
73,311.0,554331265.998199
73,311.100006103516,554331266.036170
73,311.0,554331266.073182
73,311.100006103516,554331266.111088
73,311.0,554331266.148649
73,311.0,554331266.185935
73,311.0,554331266.223243
73,311.0,554331266.260759
73,311.0,554331266.298534
73,311.0,554331266.335911
73,311.0,554331266.373664
73,310.800018310547,554331266.410980
73,310.600006103516,554331266.448103
73,310.5,554331266.485880
73,310.300018310547,554331266.523644
73,310.300018310547,554331266.560812
73,310.399993896484,554331266.598398
73,310.399993896484,554331266.636160
73,310.0,554331266.673325
73,310.0,554331266.710770
73,309.899993896484,554331266.748359
73,310.0,554331266.785683
73,309.899993896484,554331266.823395
73,310.0,554331266.860971
73,309.800018310547,554331266.898518
73,309.800018310547,554331266.935909
73,309.800018310547,554331266.973542
73,309.600006103516,554331267.011009
73,309.800018310547,554331267.076853
73,309.600006103516,554331267.097342
73,309.5,554331267.123592
73,309.399993896484,554331267.161211
73,309.399993896484,554331267.198279
73,309.399993896484,554331267.235829
73,309.5,554331267.273522
73,309.300018310547,554331267.311166
73,309.200012207031,554331267.348729
73,309.200012207031,554331267.385746
73,309.399993896484,554331267.423342
73,309.399993896484,554331267.461127
73,309.399993896484,554331267.498720
73,309.399993896484,554331267.535934
73,309.5,554331267.573579
73,309.5,554331267.610996
73,309.300018310547,554331267.648725
73,309.300018310547,554331267.685705
73,309.5,554331267.723501
73,309.5,554331267.761219
73,309.300018310547,554331267.798561
73,309.200012207031,554331267.836014
73,309.300018310547,554331267.873661
73,309.200012207031,554331267.910972
73,309.100006103516,554331267.948481
73,309.100006103516,554331267.985725
73,309.100006103516,554331268.023264
73,308.899993896484,554331268.061114
73,308.899993896484,554331268.098468
73,309.0,554331268.136243
73,309.100006103516,554331268.173346
73,309.100006103516,554331268.210987
73,309.100006103516,554331268.248703
73,309.100006103516,554331268.285845
73,309.0,554331268.323606
73,309.0,554331268.360950
73,309.0,554331268.398437
73,309.0,554331268.436253
73,309.0,554331268.473276
73,309.0,554331268.510725
73,308.700012207031,554331268.548545
73,308.700012207031,554331268.586021
73,308.800018310547,554331268.623677
73,308.800018310547,554331268.660865
73,309.0,554331268.698387
73,308.899993896484,554331268.736179
73,308.899993896484,554331268.773446
73,308.700012207031,554331268.811173
73,308.5,554331268.848481
73,308.700012207031,554331268.886017
73,308.700012207031,554331268.923444
73,308.800018310547,554331268.960966
73,308.700012207031,554331268.998141
73,308.700012207031,554331269.035684
73,308.700012207031,554331269.073374
73,308.700012207031,554331269.111180
73,308.800018310547,554331269.148419
73,308.700012207031,554331269.185957
73,308.700012207031,554331269.223243
73,308.600006103516,554331269.261137
73,308.600006103516,554331269.298756
73,308.600006103516,554331269.336023
73,308.600006103516,554331269.373220
73,308.600006103516,554331269.411156
73,308.700012207031,554331269.448666
73,308.700012207031,554331269.485761
73,308.600006103516,554331269.523151
73,308.600006103516,554331269.560901
73,308.600006103516,554331269.598212
73,308.600006103516,554331269.635986
73,308.600006103516,554331269.673512
73,308.399993896484,554331269.711056
73,308.5,554331269.748425
73,308.399993896484,554331269.785962
73,308.5,554331269.823414
73,308.600006103516,554331269.860665
73,308.700012207031,554331269.898639
73,308.899993896484,554331269.935913
73,309.0,554331269.973216
73,309.0,554331270.010911
73,309.0,554331270.048584
73,309.0,554331270.085921
73,309.100006103516,554331270.123326
73,309.200012207031,554331270.160937
73,309.300018310547,554331270.198557
73,309.300018310547,554331270.235879
73,309.300018310547,554331270.273630
73,309.399993896484,554331270.311008
73,309.399993896484,554331270.348409
73,309.399993896484,554331270.385914
73,309.399993896484,554331270.423639
73,309.399993896484,554331270.460789
73,309.5,554331270.498605
73,309.600006103516,554331270.536025
73,309.700012207031,554331270.573616
73,309.800018310547,554331270.611466
73,309.800018310547,554331270.648377
73,310.0,554331270.685889
73,310.200012207031,554331270.723093
